0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022,1183,971,695,136,265,1257,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1414,1251,1240,1253,1061,257,883,215,165,1342,424,856,1347,455,261,268,996,267,252,110,483,253,836,386,318,1046,750,358,60,380,1153,806,986,264,1091,875,130,1164,1168,1030,286,361,187,1092,1409,1305,65,746,1002,906,392,1271,41,199,230,968,502
212,789,1119,581,456,1334,330,599,1068,1293,1423,563,647,236,790,803,663,314,860,1295,87,1162,549,1014,924,828,867,592,501,730,217,183,531,1024,550,633,560,242,684,1406,56,632,59,1278,1402,1408,1330,855,953,175,826,1054,100,426,811,69,831,271,371,815,1175,1282,995,509,1073,94,206,1133,452,52,827,1383,469,457,95,690,123,182,432,149,258,384,686,383,178,340,99,682,908,277,862,657,407,1303,189,701,35,479,177,159
789,1024,1334,1354,581,456,477,217,1407,476,1054,223,803,828,867,1423,178,212,189,407,791,1126,319,678,315,1056,239,117,931,754,811,1119,248,1406,930,231,207,1373,330,937,1025,314,860,1010,426,1162,599,549,271,995,815,371,663,1073,1068,1169,1293,563,1402,1408,1330,183,479,1194,1132,560,398,159,855,684,242,953,826,397,592,632,69,1101,485,509,383,550,94,95,827,457,690,469,123,182,384,149,432,452,647,1286,790,658,236,1146
1354,477,1024,1407,476,223,217,1054,789,1334,581,456,937,828,867,803,178,678,189,407,791,1126,1056,319,117,315,239,931,1025,754,248,930,1373,207,231,1423,811,1406,1010,212,1169,426,1091,271,1119,995,815,485,371,860,314,330,1073,1162,549,1194,1132,663,599,479,1101,1402,1408,398,1330,159,1286,397,1068,912,183,1293,826,855,953,658,1148,1142,560,563,684,242,69,702,898,632,383,1314,540,509,1146,528,95,592,94,635,457,827,690,384
1354,477,937,1407,476,223,1024,1091,1054,217,1025,678,178,1056,117,189,407,791,1126,319,828,239,315,931,867,754,248,930,1373,207,231,1314,803,485,528,635,1010,414,1331,427,1169,1334,789,811,581,456,912,1406,540,702,898,1148,1142,283,913,700,132,331,1263,270,1181,1173,768,426,1194,1132,1272,1286,172,271,537,995,569,1423,815,254,371,129,1101,617,932,637,680,1180,1073,1289,1257,33,54,933,658,489,1022,479,1243,1414,398,159,397,695
789,1024,1334,1354,581,456,477,217,1407,476,1054,223,828,803,867,1423,178,212,189,407,791,1126,678,319,315,1056,239,117,931,754,811,248,1119,1406,930,231,207,1373,330,937,1025,314,860,1010,426,1162,599,549,271,995,815,371,663,1073,1068,1169,1293,563,1402,1408,1330,183,479,1194,1132,560,398,159,855,684,242,953,826,397,592,632,69,485,1101,509,383,550,94,95,827,457,690,469,182,123,384,149,432,452,647,1286,790,658,236,1146
789,1334,581,456,212,1119,1423,330,599,1068,803,1293,563,828,314,860,1024,867,663,217,1162,549,647,1054,1406,236,183,87,592,560,811,242,790,684,1295,550,1402,426,632,1408,1330,855,953,1014,271,826,178,371,815,995,1073,69,407,189,730,501,791,924,1126,531,509,94,319,315,452,827,457,95,469,633,690,1354,123,239,182,149,432,931,384,383,56,59,248,754,1278,231,479,159,930,477,1056,207,398,1373,117,1407,397,175,678,100
212,330,1119,790,924,599,1175,701,1133,52,1303,1293,206,563,1068,647,1295,337,686,1014,789,1282,862,360,236,987,682,581,456,1334,340,657,99,908,134,35,177,731,1103,394,1100,973,522,1333,87,156,1423,501,1298,963,258,730,633,531,389,1278,1273,1158,1195,59,559,56,905,552,605,958,1060,100,1155,175,640,1363,831,803,1024,1170,639,316,277,663,217,314,828,1208,860,263,1200,290,867,28,466,1162,549,1354,106,1054,736,20,505,1383
212,330,1119,790,924,599,1175,1133,701,1293,52,563,1303,206,1068,647,1295,1014,686,1282,236,862,337,682,360,987,789,340,657,99,908,581,456,134,35,1334,177,731,394,973,1103,1100,87,1333,156,501,258,730,522,633,531,963,1298,1278,1423,389,59,56,1158,1195,1273,100,1060,175,905,831,1155,552,605,640,1170,559,277,316,958,263,639,28,466,1363,663,1208,290,314,803,860,736,20,1383,1200,1162,45,972,636,549,1024,828,106,592,867
212,330,1119,790,924,1175,701,599,1133,52,1303,206,1293,563,1068,647,1295,686,337,1282,1014,862,360,987,682,236,340,657,99,908,134,35,177,731,1103,394,1100,973,1333,156,522,1298,963,87,258,789,389,501,1195,1158,1273,730,905,581,456,633,531,552,1278,605,1155,1334,1060,59,640,56,559,958,100,175,1170,1363,831,639,316,1208,290,277,1200,263,28,1423,466,106,736,20,505,1018,45,636,972,720,1383,438,541,663,0,1222,388,314
283,913,1183,331,132,1289,270,420,1181,932,129,489,617,768,1180,33,54,915,1338,1322,1270,265,1248,1141,1321,136,571,172,971,1113,695,1022,215,1358,1306,165,1259,1185,637,254,680,1046,268,261,257,1251,60,1240,1253,1153,1061,750,1257,883,1342,992,604,856,202,130,318,996,380,49,1409,65,836,1164,361,286,1347,199,187,1281,455,41,1092,264,786,608,1168,845,779,713,454,1414,1030,986,1159,1163,733,875,1124,586,559,1363,806,1250,758,1161
212,330,1119,790,599,924,1293,1175,563,701,1133,52,1068,1303,206,647,789,1295,581,1334,456,1014,686,236,1282,337,862,682,360,987,340,657,99,908,134,35,177,1423,731,394,87,973,1103,1100,1333,501,156,730,522,258,1024,633,531,803,1278,59,56,963,1298,217,389,828,100,175,867,1158,1273,1195,1354,314,663,1060,831,860,905,1054,1162,1155,559,552,605,549,477,640,958,277,1407,1170,1363,476,263,223,316,28,466,1406,639,592,178,183
212,330,1119,599,790,924,1293,1175,563,701,1133,52,1068,1303,206,647,789,1295,581,1334,456,1014,686,236,1282,337,862,682,360,987,340,657,99,908,134,35,1423,177,731,394,87,973,1103,1100,501,1333,730,156,1024,522,258,633,531,803,1278,59,56,217,963,1298,828,389,867,100,1354,175,314,663,1195,1273,1158,860,1054,1060,831,905,1162,549,1155,477,559,552,605,1407,640,277,958,476,1170,223,1363,263,1406,28,316,466,592,178,639,183
1354,937,477,1407,476,223,1091,1024,1025,1054,217,678,1314,1056,178,117,528,635,414,1331,189,407,791,1126,319,427,283,239,315,931,913,132,754,828,485,248,930,331,867,270,1181,1373,207,231,768,172,1010,803,129,254,617,932,637,1169,680,1180,1289,33,54,1257,540,912,1272,702,489,898,1022,569,811,1148,1142,700,1334,1263,1414,971,695,1173,789,136,265,915,1406,1338,1183,581,1322,1270,1248,1321,1141,456,537,1113,571,1185,1306,1358,1243,1259
212,330,1119,790,599,924,1175,1293,1133,52,701,563,206,1303,1068,647,1295,1014,686,1282,236,862,682,987,360,340,337,657,99,908,134,35,177,731,394,973,789,1100,1103,87,581,456,1333,1334,501,258,156,730,633,531,1278,389,59,963,1298,56,1060,100,522,1195,1273,1158,175,831,905,1155,1423,1170,277,552,605,640,316,263,28,466,639,1208,736,20,290,1383,559,45,972,636,958,663,1200,1363,314,860,1162,549,1018,106,592,505,1222,0
789,1354,1024,1334,581,456,477,1407,217,476,223,1054,828,803,867,212,1423,178,189,1119,407,791,1126,678,319,330,315,1056,239,117,931,754,248,811,930,1406,231,207,1373,937,599,1025,314,860,1010,426,1068,1162,549,1293,271,995,815,563,371,663,1073,1169,1402,1408,1330,183,790,479,1194,560,1132,398,647,159,242,684,855,953,826,592,632,397,485,69,924,1101,236,509,550,383,94,95,827,457,690,1295,469,123,182,384,149,432,452,1286
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282,862,337,360,682,987,236,340,657,99,908,134,35,177,731,394,1103,973,1100,1333,156,87,789,258,1298,963,501,522,389,730,581,456,633,531,1278,1158,1195,1273,1334,59,905,1060,56,1155,100,175,552,605,640,831,1170,316,559,639,277,958,263,1208,1423,28,290,466,1363,1200,736,20,45,636,972,1383,106,1018,505,663,720,438,1222,0,388,314,860
212,330,1119,599,790,924,1293,563,1175,1068,1133,52,701,206,1303,647,1295,1014,789,686,236,1282,581,862,456,1334,682,987,360,340,657,337,99,908,134,35,177,731,394,87,973,1100,1103,501,730,1333,1423,258,633,531,156,1278,59,56,389,100,1298,963,175,1060,831,522,1158,1273,1195,905,1155,277,1170,663,263,314,28,803,552,466,605,860,640,316,1162,549,1383,639,20,736,828,559,1024,1208,45,972,636,290,592,867,958,217,1363,183
789,1334,581,456,1024,1354,477,217,212,1407,1054,476,803,223,828,867,1423,1119,330,178,189,407,791,599,1126,319,678,315,239,1056,117,931,811,1406,754,248,1068,930,231,207,1373,1293,563,314,860,937,1162,549,1025,426,1010,663,271,995,815,371,790,1073,647,1402,1169,1408,183,1330,924,560,236,242,479,684,592,1295,855,953,826,632,159,398,1194,1132,397,69,550,87,1014,509,383,94,95,827,457,690,469,123,182,1101,384,452,149,432
212,330,1119,790,924,599,1175,1133,701,52,1293,1303,206,563,1068,647,1295,686,1014,1282,862,337,236,682,360,987,340,657,99,908,134,35,177,731,394,973,1103,1100,789,1333,87,581,156,456,1334,258,501,730,1298,963,522,633,389,531,1278,59,1195,1273,1158,56,1060,905,100,1155,175,831,552,605,640,1423,1170,316,277,559,639,263,958,28,466,1208,290,1363,1200,736,20,45,1383,972,636,663,106,1018,314,505,860,1162,720,438,549,1222
789,1024,1334,1354,581,456,477,217,1407,476,1054,223,803,828,867,1423,178,212,189,407,791,1126,678,319,315,1056,239,117,931,1119,754,811,248,1406,930,231,207,1373,330,937,1025,314,860,1010,426,599,1162,549,271,995,815,371,663,1068,1073,1293,1169,563,1402,1408,1330,183,479,1194,1132,560,398,159,684,855,242,953,826,397,592,632,69,485,1101,509,383,550,94,95,827,457,690,469,123,182,384,149,647,432,452,790,1286,236,658,1146
1354,212,789,1334,1024,581,1119,456,477,330,1407,476,223,217,599,1054,828,803,867,790,1293,1068,1423,937,563,924,178,189,407,678,791,1126,319,1175,1056,315,117,239,647,1133,52,701,931,754,248,206,1303,930,1025,231,811,1373,207,1295,1406,314,236,860,1010,1014,1162,426,549,663,1091,271,995,815,371,686,1169,1282,87,1073,862,682,337,1402,987,183,1408,1330,485,340,360,657,99,908,560,592,1194,479,242,684,501,1132,35,134,855,953
212,1119,330,599,790,924,1293,789,563,1068,1175,1334,581,456,1133,701,52,1303,206,647,1295,1014,236,1423,1024,686,1282,1354,862,337,682,803,217,987,360,340,828,657,99,908,477,87,867,1054,134,35,177,1407,731,476,394,223,973,501,1103,1100,730,314,860,531,633,663,1333,178,1162,258,1278,156,549,59,522,56,189,407,1406,791,1126,811,319,100,175,315,1298,963,239,678,389,1056,931,117,831,754,248,930,1060,231,426,592,207,1373
937,1354,1091,477,476,1407,223,1024,1314,1025,528,414,635,1331,283,427,913,132,331,1054,270,1181,678,768,172,217,254,129,1056,117,617,485,932,637,680,178,1180,1289,189,407,1257,791,1126,319,33,54,239,315,931,1272,754,569,930,248,1022,489,1373,207,1414,231,828,1010,695,971,867,540,136,265,1169,702,898,912,915,1338,1322,1270,700,1248,1321,1141,1183,1142,1148,1263,1113,424,1243,571,1185,1306,1173,1358,1259,392,906,803,267,253,252,483
1354,1024,477,1407,476,223,217,789,1334,1054,581,456,828,867,803,178,189,407,678,791,1126,319,1056,117,315,937,239,931,754,248,930,1423,231,1373,207,1025,811,1406,1010,426,1169,271,995,815,371,860,314,1073,1162,549,212,485,1194,1132,663,479,1402,1408,1330,1119,398,159,1101,397,1286,183,330,1091,826,855,953,560,684,658,242,69,383,632,509,912,95,94,457,827,1146,690,384,182,592,123,469,149,432,599,452,1148,1142,550,1068,561
789,1334,581,1024,456,1354,477,217,1407,1054,476,223,803,212,828,867,1423,1119,330,178,189,407,791,1126,319,678,315,239,1056,117,599,931,811,1406,754,248,930,231,207,1373,1068,314,860,1293,937,563,1025,1162,426,549,1010,663,271,995,815,371,1073,790,1169,1402,1408,1330,647,183,560,479,242,684,924,592,855,953,826,1194,159,398,632,236,1132,1295,397,69,550,509,383,94,87,95,827,457,1101,690,469,485,123,182,384,149,452,1014
212,1354,789,1119,1334,330,1024,581,456,477,1407,476,223,599,217,1054,790,828,803,1293,924,1068,867,563,1423,937,178,1175,1133,189,701,52,407,647,678,791,1126,1303,206,319,1056,315,117,239,931,1295,754,248,930,1025,231,811,207,1373,1406,236,1014,314,860,1010,1162,549,426,663,686,1091,1282,271,995,815,371,87,862,337,1169,682,1073,987,360,340,657,99,908,1402,183,1408,35,134,1330,485,177,501,560,592,731,730,242,394,684,479
1354,477,1407,476,937,223,1024,1025,1091,1054,678,217,1056,117,178,189,407,791,1126,319,239,315,931,754,248,930,485,1373,207,231,828,867,1010,1314,528,635,1169,1331,414,427,803,912,540,702,898,1148,1142,811,700,1263,1173,537,1406,1286,1194,1132,1101,933,1334,426,1272,995,271,815,658,371,569,789,1073,581,456,1146,479,1283,1243,1398,398,600,159,397,785,1400,561,1296,1423,1415,610,171,627,392,1408,906,834,1330,1402,1320,429,860,383,920
283,913,132,331,270,1181,768,129,932,1289,617,172,1180,33,54,489,254,637,680,1183,1022,971,136,695,265,915,1338,1322,1270,1248,1321,1141,1257,571,1113,1306,1358,1185,1259,420,992,604,202,1251,1240,1253,1061,257,883,1414,215,165,1342,856,261,268,1347,996,455,424,836,1046,750,318,110,267,252,60,1153,483,253,380,358,386,806,986,264,130,875,1164,286,1168,361,187,1030,1092,1091,1409,65,41,199,746,49,1305,230,968,502,1002,584,1271
789,1334,581,456,1024,217,1354,803,828,1054,867,1423,477,1407,476,223,178,189,407,212,791,1126,319,1406,315,811,239,678,931,1056,117,754,248,930,314,1119,231,860,207,1373,1162,426,549,330,663,271,995,815,371,1010,1073,599,1025,1402,1408,1330,1068,183,560,479,242,684,1169,855,953,826,1293,592,632,159,398,563,397,69,1194,1132,937,509,550,383,94,95,827,457,690,469,123,182,384,149,452,432,1101,1286,658,1146,647,236,87,485
212,1119,330,789,599,1334,581,790,456,924,1293,563,1068,1354,1175,1024,1133,701,52,1303,206,647,477,217,1423,1295,1407,476,803,223,1054,828,867,1014,236,686,1282,178,862,337,189,682,407,987,791,360,1126,87,340,678,319,315,937,314,657,1056,239,99,860,908,1406,117,931,811,134,35,663,177,1162,754,248,549,930,731,394,231,207,1373,973,501,730,1103,1025,1100,426,531,633,1278,1010,271,1333,59,258,56,995,815,371,522,156,183
212,330,1119,790,599,924,1175,1293,701,1133,52,563,1068,1303,206,789,647,581,1334,456,1295,1014,686,337,236,1282,862,360,682,987,1423,340,657,99,908,1024,134,35,177,731,394,1103,87,1354,973,1100,803,217,522,1333,828,156,501,477,867,1054,730,1407,258,633,531,476,223,1298,963,1278,59,56,314,389,860,663,559,100,1158,1273,1195,1162,175,549,905,958,1060,178,552,605,831,1363,1406,1155,189,407,640,791,1126,811,319,315,239,678
212,330,1119,790,924,1175,701,599,1133,52,1303,206,1293,563,1068,647,1295,337,686,360,1014,1282,862,987,682,236,340,657,99,908,134,35,1103,177,731,394,1100,973,522,1333,156,789,1298,963,87,581,456,258,1334,389,501,1195,1273,1158,905,730,559,552,605,633,531,1278,640,1155,958,1060,59,56,1363,100,175,639,831,1170,316,1423,1208,1200,290,277,263,28,106,466,505,1018,736,20,720,45,636,972,541,438,1383,663,314,860,1162,803
212,1354,1119,789,330,1334,581,1024,456,477,1407,599,476,223,217,790,1054,1293,924,1068,563,803,828,867,1423,937,1175,1133,701,52,647,178,1303,206,189,407,678,791,1126,1295,319,1056,315,117,239,931,754,248,930,1025,811,231,207,1373,1406,236,1014,314,860,686,1010,1162,1282,549,663,426,337,862,1091,87,682,271,987,995,815,371,360,340,1169,657,1073,99,908,35,134,177,731,183,501,1402,394,1408,1330,730,973,485,592,560,531,242
212,1119,330,789,599,1334,581,456,790,1293,924,1068,563,1024,1354,1175,1133,52,647,701,206,1303,1423,217,477,1295,803,1407,828,1054,476,223,867,1014,236,686,1282,178,862,189,407,87,682,314,791,1126,860,987,319,337,1406,340,678,315,663,239,360,811,1162,1056,657,99,117,908,931,549,35,134,754,248,177,930,937,231,501,731,207,1373,394,730,973,426,531,633,1025,1278,271,1100,59,1103,56,815,995,371,1010,183,258,592,1073,1402
283,1183,913,331,132,1289,270,420,932,1181,129,489,617,768,1180,33,54,915,1338,1322,1270,1248,265,1141,1321,136,571,172,971,1113,695,215,1022,1358,1306,165,1259,1185,637,254,680,1046,268,261,257,60,1251,1153,1240,1253,1061,750,1257,883,1342,992,856,604,130,202,318,996,380,49,1409,65,836,1164,361,286,199,1281,187,1347,455,41,1092,264,786,608,845,1168,779,713,454,559,1414,1030,1159,1163,1363,986,733,586,1124,875,758,1250,806,1042
1183,283,913,331,132,1289,270,420,932,1181,129,489,617,1180,768,33,915,54,1338,1322,1270,1248,265,1141,1321,136,571,971,172,215,1113,695,1022,165,1358,1306,1259,1185,637,254,680,1046,268,261,257,60,1153,1251,1240,1253,750,1061,1257,883,1342,992,130,856,604,202,318,996,49,380,1409,65,836,1164,361,286,1281,199,187,1347,41,455,1092,786,264,608,845,1168,779,713,454,559,1363,1159,1163,1030,586,1414,733,986,758,1124,875,958,541,1042
789,1024,1334,581,456,1354,217,1054,477,803,828,1407,867,476,223,1423,178,189,407,791,1126,319,315,678,239,1056,931,117,811,1406,754,248,930,231,207,1373,426,314,860,1010,271,1025,1162,995,815,549,371,212,1073,663,1169,937,1402,1408,1330,1119,479,183,1194,398,159,1132,560,855,826,953,397,684,242,330,632,69,592,1101,509,383,95,94,827,457,690,182,123,469,384,149,432,452,550,599,1286,485,1068,658,1146,1293,834,561,1415,563
212,330,1119,790,924,599,1175,701,1133,52,1303,1293,206,563,1068,647,1295,789,337,581,1334,456,686,1014,1282,360,862,236,987,682,340,657,99,908,134,35,177,1103,731,394,522,1100,973,1423,87,1333,156,1024,501,963,1298,258,730,559,803,1354,633,531,217,1278,389,958,59,1158,1273,1195,1363,828,56,552,605,905,867,1054,477,640,100,1060,175,1155,1407,831,314,663,476,860,223,1162,549,1170,639,316,277,1200,1208,178,290,263,1406,28
212,330,1119,790,924,599,1175,701,1133,52,1303,206,1293,563,1068,647,1295,686,1014,1282,862,337,360,682,987,236,340,657,99,908,134,35,177,731,394,1103,1100,973,1333,156,87,789,258,522,963,1298,581,501,456,389,730,1334,633,531,1273,1158,1195,1278,59,905,56,1060,1155,100,552,605,175,640,831,1170,559,316,639,277,958,1423,1208,263,1363,28,290,466,1200,736,20,45,636,972,1383,106,1018,505,663,720,438,314,860,1222,0,388
283,913,132,331,270,1181,768,172,129,617,254,932,637,1180,680,1289,33,54,1257,489,1022,1091,971,695,136,265,915,1338,1414,1322,1270,1183,1248,1321,1141,1113,571,1185,1306,1358,1259,992,604,424,202,420,267,252,253,937,483,1251,1240,1253,110,1061,386,883,1314,257,414,358,1331,635,528,1347,455,427,569,392,906,1342,1272,856,215,165,996,1002,806,1271,836,261,986,268,1243,875,318,1305,380,750,1046,264,60,1153,1354,171,474,746,1030,230
283,913,132,331,270,1181,768,129,932,172,617,1289,1180,33,54,254,637,489,680,1022,1183,971,695,136,1257,265,915,1338,1322,1270,1248,1321,1141,571,1113,1306,1358,1185,1259,420,992,604,202,1414,1251,1240,1253,1061,257,883,215,165,424,1342,1347,856,455,261,268,996,267,252,110,483,253,836,386,318,358,1046,750,60,380,1153,806,986,1091,264,875,130,1164,1168,1030,286,361,187,1092,1305,1409,1002,746,65,906,392,1271,41,230,199,968,502
789,1334,581,456,1024,1354,217,477,212,1407,803,1054,828,476,223,867,1423,1119,330,178,189,407,599,791,1126,319,678,315,239,1056,117,931,1406,811,754,1068,248,930,231,1293,207,1373,314,563,860,1162,549,426,663,937,1025,1010,271,995,815,371,790,1073,647,1402,1408,183,1330,1169,924,560,236,242,684,592,479,855,953,826,1295,632,159,398,1194,1132,69,397,550,87,509,1014,94,383,95,827,457,690,469,123,182,384,452,149,432,1101
212,330,1119,790,924,599,1175,1133,701,52,1303,1293,206,563,1068,647,1295,686,1014,1282,862,337,236,682,360,987,340,657,99,908,134,35,177,731,394,973,1103,1100,1333,789,87,156,581,456,258,501,1334,1298,963,522,730,389,633,531,1278,59,1158,1195,1273,56,1060,905,100,1155,175,831,552,605,640,1170,1423,316,277,559,639,263,958,28,1208,466,290,1363,1200,736,20,45,972,636,1383,106,663,1018,505,314,860,720,438,1162,1222,0
212,330,1119,790,599,924,1175,701,1133,52,1293,1303,563,206,1068,789,1334,581,647,456,1295,337,1014,686,1354,1024,236,1282,360,862,987,682,1423,340,477,657,217,99,908,1407,134,803,35,522,177,476,1103,731,223,828,1054,394,1100,867,87,973,156,1333,501,559,730,963,1298,178,258,633,531,958,314,1363,189,1278,860,407,59,663,791,56,1126,389,937,1162,552,605,319,1195,1158,1273,678,1406,549,315,905,239,1056,811,117,931,100,175
212,330,1119,790,924,1175,701,1133,52,599,1303,206,1293,563,1068,647,1295,686,337,1282,360,862,1014,987,682,340,657,236,99,908,134,35,177,731,1103,394,1100,973,1333,156,522,963,1298,258,87,389,1195,1158,1273,501,905,730,552,633,1155,605,1060,1278,531,640,59,789,56,559,100,958,581,456,1170,175,316,639,831,1363,1334,1208,290,1200,277,263,28,466,106,736,20,505,1018,45,636,972,720,1423,438,1383,541,0,1222,388,664,322
212,1354,789,1119,1334,330,1024,581,456,477,1407,476,223,599,217,1054,790,828,803,1293,924,1068,867,563,1423,937,178,1175,1133,701,52,189,407,647,678,791,1303,1126,206,319,1056,315,117,239,931,1295,754,248,930,1025,231,811,1373,207,1406,236,1014,314,860,1010,1162,549,426,1091,686,663,1282,271,337,995,862,815,87,371,682,1169,987,1073,360,340,657,99,908,1402,183,35,134,1408,1330,485,177,501,731,592,730,560,394,242,283,684
